iso3,country,year,gdp_const,labor_force,gcf_const,inflation_cpi,fdi_gdp,gov_consumption_const,broad_money_gdp,education_years_adults,kof_overall,kof_overall_de_facto,kof_overall_de_jure,kof_economic,kof_economic_de_facto,kof_economic_de_jure,kof_trade,kof_trade_de_facto,kof_trade_de_jure,kof_financial,kof_financial_de_facto,kof_financial_de_jure,kof_social,kof_social_de_facto,kof_social_de_jure,kof_interpersonal,kof_interpersonal_de_facto,kof_interpersonal_de_jure,kof_informational,kof_informational_de_facto,kof_informational_de_jure,kof_cultural,kof_cultural_de_facto,kof_cultural_de_jure,kof_political,kof_political_de_facto,kof_political_de_jure,gdp_per_worker,gcf_per_worker,ln_gdp_per_worker,ln_gcf_per_worker,d_ln_gdp_per_worker,gdp_per_worker_growth_pct,crisis_financial_2008_2009,crisis_debt_2010_2012,crisis_covid_2020_2021,crisis_energy_war_2022_2023
ROU,Romania,2011,162078238594.7012,8469420.0,43609885422.73475,5.7892532881588,1.230426891048974,22691205802.71786,36.75975288189566,10.86,73.1266098022461,63.690216064453125,82.56301879882812,66.53170776367188,53.12015151977539,79.94325256347656,68.76016235351562,53.292057037353516,84.22826385498047,64.30323791503906,52.948246002197266,75.6582260131836,63.6536865234375,53.005455017089844,74.30192565917969,62.0040168762207,50.746219635009766,73.26180267333984,69.02793884277344,64.05863952636719,73.99724578857422,59.92911148071289,44.211517333984375,75.6467056274414,89.19445037841797,84.94501495361328,93.4438705444336,19136.87579488338,5149.099397920371,9.859372422576174,8.546577104175288,0.056205258773301736,5.620525877330174,0,1,0,0
ROU,Romania,2012,165163587446.019,8456929.0,41302619388.09012,3.334922676934421,1.701437728932174,24324937654.19173,35.73676324642672,10.96,73.89138793945312,65.20405578613281,82.57874298095703,67.7566909790039,56.4505615234375,79.06282806396484,68.98206329345703,55.096073150634766,82.86807250976562,66.53131866455078,57.805049896240234,75.25757598876953,64.69734191894531,54.16708755493164,75.22759246826172,63.726593017578125,52.56607437133789,74.8871078491211,70.0840835571289,65.18387603759766,74.9842758178711,60.2813606262207,44.75132369995117,75.81138610839844,89.22015380859375,84.99451446533203,93.44579315185547,19529.97210287789,4883.879170333595,9.879705595445634,8.493695095025622,0.020333172869460014,2.0333172869460014,0,1,0,0
ROU,Romania,2013,165624017079.6395,8437034.0,41175011061.84563,3.984712355481296,2.031005139895545,23922030264.1952,38.24210494511062,11.02,74.46115112304688,65.59016418457031,83.33209991455078,70.46009826660156,60.038604736328125,80.8815689086914,72.66551971435547,61.30157470703125,84.02944946289062,68.2546615600586,58.775634765625,77.73369598388672,63.678565979003906,51.69084548950195,75.66629791259766,64.5312271118164,54.734764099121094,74.32769012451172,69.2546157836914,62.96018981933594,75.5490493774414,57.249874114990234,37.37761688232422,77.12214660644531,89.24473571777344,85.04103088378906,93.44843292236328,19630.597325984403,4880.270846584905,9.88484471604771,8.492955998656416,0.005139120602075664,0.5139120602075664,0,0,0,0
ROU,Romania,2014,172441103432.3752,8482476.0,42868248716.87772,1.068309876842982,1.937288271730095,25239426173.00537,39.11940904956609,10.86,75.52457427978516,65.75492858886719,85.2942123413086,72.2126235961914,58.01854705810547,86.4067153930664,75.40382385253906,61.864383697509766,88.94326782226562,69.02143859863281,54.1727180480957,83.87015533447266,64.90457153320312,53.7835693359375,76.02556610107422,64.97911071777344,56.486873626708984,73.47135162353516,71.09764862060547,65.65144348144531,76.54386138916016,58.63694763183594,39.2124137878418,78.06148529052734,89.45651245117188,85.46266174316406,93.45037078857422,20329.10006846765,5053.742411635202,9.919808639458044,8.527884319422357,0.034963923410334274,3.4963923410334274,0,0,0,0
ROU,Romania,2015,177885131240.3153,8563782.0,45353620258.49877,-0.5941564374952033,2.427258221190645,24799665074.5057,40.17294052560064,10.98,76.14493560791016,66.74626922607422,85.54359436035156,72.50409698486328,58.83517837524414,86.17300415039062,75.38541412353516,61.797096252441406,88.9737319946289,69.6227798461914,55.87327575683594,83.37226867675781,65.65959930419922,55.03969955444336,76.27947998046875,66.07658386230469,58.47786331176758,73.67530059814453,71.37692260742188,66.06261444091797,76.69123077392578,59.525272369384766,40.578636169433594,78.47191619873047,90.27108764648438,86.3639144897461,94.17826843261719,20771.795830430445,5295.980240797672,9.941351375839766,8.574703366642677,0.021542736381721994,2.1542736381721994,0,0,0,0
ROU,Romania,2016,182972525962.2754,8458910.0,44189887805.03007,-1.544796668138967,3.374175696496439,24876749920.32357,41.76604824929656,11.08,76.57742309570312,67.0581283569336,86.09671020507812,72.93257141113281,59.351585388183594,86.51356506347656,75.8771743774414,62.57310485839844,89.1812515258789,69.98797607421875,56.13007354736328,83.84587860107422,66.47789001464844,55.686370849609375,77.2694091796875,66.74364471435547,58.83863830566406,74.64865112304688,71.87189483642578,66.43550872802734,77.30826568603516,60.818138122558594,41.78495407104492,79.85132598876953,90.3218002319336,86.13642883300781,94.50717163085938,21630.74509153962,5224.064070315214,9.981870965489257,8.561030935489637,0.04051958964949165,4.051958964949165,0,0,0,0
ROU,Romania,2017,197967999561.0199,8547354.0,48018961151.53527,1.339021211043902,2.8327307446025,25937908252.08836,41.09459703969115,11.15,76.88923645019531,67.82745361328125,85.95101928710938,73.0462417602539,60.16127014160156,85.93122100830078,76.0671157836914,63.89902877807617,88.2352066040039,70.02537536621094,56.42350769042969,83.62723541259766,67.41429901123047,57.41386413574219,77.41474151611328,67.047607421875,59.97959518432617,74.11561584472656,72.74055480957031,67.162841796875,78.3182601928711,62.45475387573242,45.09917068481445,79.81034851074219,90.2071762084961,85.90723419189453,94.50711059570312,23161.31981441507,5617.991386753757,10.050238916868732,8.633729474511314,0.06836795137947504,6.8367951379475045,0,0,0,0
ROU,Romania,2018,208647427408.2852,8484137.0,49315416667.15092,4.625484431377785,3.037146607539518,26943190004.24934,39.98485301493354,11.215,76.9097900390625,67.44430541992188,86.37525939941406,72.6194076538086,59.06460952758789,86.17420196533203,76.18214416503906,64.02499389648438,88.33929443359375,69.0566635131836,54.10422134399414,84.00910186767578,68.02134704589844,57.59773254394531,78.44493865966797,67.0616455078125,60.108612060546875,74.01467895507812,72.78250885009766,66.19650268554688,79.3685073852539,64.21985626220703,46.48808670043945,81.9516372680664,90.08861541748047,85.67057037353516,94.50664520263672,24592.65184052134,5812.661519627855,10.110202971629166,8.667793837832596,0.05996405476043343,5.996405476043343,0,0,0,0
ROU,Romania,2019,216910469745.2558,8460344.0,54712850091.273,3.827854325994376,2.945229187893321,28864450317.34673,39.87763606741169,11.28,77.4302978515625,68.12200927734375,86.73858642578125,72.84400939941406,59.32806396484375,86.3599624633789,76.31458282470703,64.08834075927734,88.54082489013672,69.37345123291016,54.56779479980469,84.17911529541016,68.92192077636719,58.49393081665039,79.34990692138672,68.2192611694336,60.22803497314453,76.21048736572266,73.28929138183594,66.52362060546875,80.05496215820312,65.2572250366211,48.73015213012695,81.7843017578125,90.52496337890625,86.54402923583984,94.50589752197266,25638.492920058074,6466.977003686021,10.151850130838211,8.77446404549254,0.04164715920904527,4.164715920904527,0,0,0,0
ROU,Romania,2020,209105975817.662,8404862.0,54046547376.92851,2.631073111847428,1.437373557328394,29605299260.78711,45.81860669776272,11.39,76.60505676269531,67.72103881835938,85.48907470703125,70.80440521240234,59.12989807128906,82.4789047241211,74.12991333007812,59.48415756225586,88.77565002441406,67.47889709472656,58.775634765625,76.18215942382812,67.99320983886719,56.50366973876953,79.48273468017578,66.66836547851562,58.130104064941406,75.20661163330078,73.38785552978516,65.65695190429688,81.1187744140625,63.923377990722656,45.723941802978516,82.12281036376953,91.01757049560547,87.52957153320312,94.50557708740234,24879.168250193994,6430.390811524153,10.121786115835866,8.768790594781898,-0.030064015002345457,-3.0064015002345457,0,0,1,0
ROU,Romania,2021,220789460074.3412,8417695.0,60145869940.61476,5.05232876096582,4.128345310779575,29494291122.64087,47.58985422954879,11.46,76.9057846069336,68.21399688720703,85.59761047363281,71.59357452392578,61.077632904052734,82.1094970703125,76.9179458618164,64.81780242919922,89.0180892944336,66.2691879272461,57.33745193481445,75.20091247558594,69.08013153076172,57.98094940185547,80.17931365966797,67.30672454833984,58.88376235961914,75.72968292236328,74.1221694946289,66.10564422607422,82.13867950439453,65.81150817871094,48.953433990478516,82.66957092285156,90.04369354248047,85.58338928222656,94.50399780273438,26229.206460241334,7145.170969085333,10.17462881926723,8.874192018571085,0.05284270343136477,5.284270343136477,0,0,1,0
ROU,Romania,2022,230035489109.1976,8420718.0,63779889799.3142,13.79548874325208,3.886473492526435,29082592484.12,43.55358743210483,11.55,76.81857299804688,67.93846893310547,85.69869232177734,72.5660629272461,63.09767532348633,82.03443908691406,79.33981323242188,69.68914031982422,88.99048614501953,65.79230499267578,56.50621795654297,75.07839965820312,69.29361724853516,58.39480972290039,80.19245147705078,67.62884521484375,60.13113784790039,75.12654876708984,74.32420349121094,65.92337799072266,82.72502136230469,65.92784881591797,49.129913330078125,82.72577667236328,88.59603881835938,82.32292175292969,94.8691635131836,27317.79987278966,7574.162891966481,10.215293778699179,8.93249811495961,0.04066495943194859,4.066495943194859,0,0,0,1
ROU,Romania,2023,235229078939.7088,8296265.0,63372444735.89771,10.39718747649958,2.504268606548415,30231464628.84508,41.89139387599329,11.55,77.07825469970703,68.25798797607422,85.89851379394531,71.18006896972656,60.36248016357422,81.99765014648438,76.71173095703125,64.4480209350586,88.97543334960938,65.64840698242188,56.276947021484375,75.01986694335938,71.26994323730469,61.71052169799805,80.82936096191406,68.17582702636719,60.32599639892578,76.02564239501953,74.9601058959961,66.63363647460938,83.28658294677734,70.67388153076172,58.17192077636719,83.17584228515625,88.78472900390625,82.70094299316406,94.8685302734375,28353.612009706634,7638.671707798354,10.252509708790013,8.940979006809306,0.03721593009083435,3.721593009083435,0,0,0,1
SVK,Slovakia,1995,41585644560.50877,2479680.0,10220980644.64846,9.84109579837748,0.9019586661550644,10408193971.25156,,8.4,59.75639343261719,60.872188568115234,58.59024429321289,48.9566650390625,43.86306381225586,54.8082275390625,66.5211181640625,58.733890533447266,77.03108978271484,33.667354583740234,28.992238998413086,38.342472076416016,63.29191970825195,65.91278076171875,60.671058654785156,51.67829895019531,48.224525451660156,55.1320686340332,61.25621032714844,74.0687484741211,48.44367599487305,76.94125366210938,75.445068359375,78.43743133544922,66.32112884521484,72.84071350097656,59.801551818847656,16770.569009109553,4121.895020586713,9.727380784421099,8.324068293049113,0.0470586144903109,4.70586144903109,0,0,0,0
SVK,Slovakia,1996,44130510842.87441,2517738.0,14837222764.53376,5.775827861559492,1.244162145889974,11142094586.91016,,8.71,60.29829406738281,61.13771438598633,59.42045211791992,49.22764587402344,44.011234283447266,55.232330322265625,64.68621826171875,58.35166931152344,73.27606201171875,35.79841232299805,29.67080307006836,41.926021575927734,63.3532829284668,66.80542755126953,59.90114212036133,53.37993621826172,50.81742477416992,55.94245529174805,61.62105178833008,73.9682846069336,49.2738151550293,75.05888366699219,75.63060760498047,74.4871597290039,67.58727264404297,72.5964584350586,62.57808303833008,17527.840801097816,5893.076549082454,9.771545798686008,8.681533474585967,0.04416501426490882,4.416501426490882,0,0,0,0
SVK,Slovakia,1997,46551440140.74279,2521164.0,16178531513.31135,6.141989995956524,0.6346170995520926,11160980715.33438,,9.02,62.29872131347656,62.58828353881836,61.995758056640625,53.01520919799805,47.87175750732422,58.94648742675781,67.25282287597656,60.81352996826172,76.02147674560547,40.668704986572266,34.929988861083984,46.40742874145508,64.51338958740234,67.32423400878906,61.70254135131836,54.389381408691406,51.3344841003418,57.444271087646484,63.351951599121094,74.21150970458984,52.49239730834961,75.79881286621094,76.42667388916016,75.17095184326172,68.75104522705078,72.56885528564453,64.9332275390625,18464.264974727066,6417.08810426904,9.823592520089118,8.76671972747846,0.052046721403110396,5.20467214031104,0,0,0,0
SVK,Slovakia,1998,48332548393.00381,2518451.0,16423978632.46449,6.665651231958244,2.157085253788806,11599439128.96445,,9.33,62.89837646484375,61.291439056396484,64.58055114746094,54.621315002441406,48.53632354736328,61.649044036865234,66.55194091796875,58.88394546508789,77.0315170288086,44.29112243652344,38.18870544433594,50.3935432434082,66.56922912597656,67.46173095703125,65.67671966552734,55.3259162902832,51.27459716796875,59.37723159790039,66.41500854492188,74.048583984375,58.781436920166016,77.9667739868164,77.06202697753906,78.87150573730469,66.94945526123047,67.87627410888672,66.02263641357422,19191.37930140543,6521.460466161339,9.862216462469096,8.782853627714426,0.038623942379977905,3.8623942379977905,0,0,0,0
SVK,Slovakia,1999,48103809189.83838,2548083.0,14131558667.13716,10.57044160752248,1.111267645465323,10758269697.52734,,9.64,62.81749725341797,59.66650390625,66.11669158935547,52.757144927978516,42.75076675415039,64.32189178466797,62.1937141418457,50.877742767333984,77.68451690673828,44.5921745300293,34.62379837036133,54.560550689697266,65.31612396240234,66.281005859375,64.35125732421875,55.16023254394531,50.12336349487305,60.197113037109375,65.67774200439453,75.3860855102539,55.969398498535156,75.11040496826172,73.33357238769531,76.88725280761719,69.70138549804688,69.96772003173828,69.43506622314453,18878.43103613123,5545.956967311175,9.84577533434651,8.620824466915757,-0.01644112812258669,-1.644112812258669,0,0,0,0
SVK,Slovakia,2000,48483456226.77899,2581927.0,13370905736.64213,12.0357805974299,7.472411042520415,11062054326.98047,,9.95,65.68400573730469,62.63142395019531,68.8809585571289,56.94403076171875,48.61198425292969,66.58196258544922,66.79388427734375,58.39289474487305,78.31773376464844,48.42877197265625,38.8310661315918,58.02647018432617,66.82502746582031,67.25760650634766,66.3924560546875,56.071876525878906,50.14949417114258,61.994258880615234,68.85765075683594,78.04561614990234,59.669681549072266,75.54556274414062,73.57770538330078,77.513427734375,72.6908187866211,72.02471923828125,73.35692596435547,18778.012014584066,5178.6536709372995,9.840441890640637,8.552300392385845,-0.005333443705872298,-0.5333443705872298,0,0,0,0
SVK,Slovakia,2001,49901675269.46961,2621280.0,15322985458.45902,7.329620191155299,4.987799111523998,11451521089.41211,,10.26,68.08309173583984,66.0918197631836,70.16929626464844,58.75909423828125,52.004093170166016,66.58213806152344,69.18558502197266,63.080387115478516,77.583984375,49.75607681274414,40.92779541015625,58.58435821533203,69.36831665039062,71.84982299804688,66.88681030273438,59.421653747558594,55.049537658691406,63.79376983642578,69.57402801513672,83.45188903808594,55.69617462158203,79.10926818847656,77.04803466796875,81.17049407958984,75.4853744506836,74.42155456542969,76.5491943359375,19037.140354891355,5845.6118607928265,9.85414710562071,8.673446549486997,0.01370521498007271,1.370521498007271,0,0,0,0
SVK,Slovakia,2002,52105958758.24345,2628367.0,15385395740.94925,3.127142229846084,11.95232746093084,11705689411.90937,,10.484,68.2689437866211,66.82573699951172,69.78173065185547,57.560401916503906,56.023345947265625,59.34346008300781,64.6144790649414,68.0382308959961,59.88600158691406,51.47954177856445,44.008460998535156,58.950626373291016,70.03001403808594,70.48274993896484,69.57727813720703,59.94068145751953,54.559112548828125,65.32225799560547,71.96980285644531,83.37559509277344,60.56401062011719,78.17955017089844,73.51353454589844,82.84556579589844,76.47771453857422,73.97109985351562,78.98432159423828,19824.460875609628,5853.59492831452,9.894671851964787,8.674811269147844,0.040524746344077656,4.052474634407766,0,0,0,0
SVK,Slovakia,2003,54636588083.95741,2661789.0,14197351952.41052,8.55414305406645,2.079108929626074,12410610660.37773,,10.708,71.01974487304688,68.43848419189453,73.7269058227539,64.3058090209961,59.55073547363281,69.83179473876953,64.38858795166016,69.33935546875,57.5219612121582,64.23460388183594,49.762123107910156,78.70707702636719,70.37294006347656,71.43404388427734,69.31183624267578,61.10673904418945,55.3759651184082,66.83751678466797,72.35052490234375,83.26669311523438,61.43434143066406,77.66155242919922,75.65945434570312,79.66365814208984,77.91219329833984,74.33067321777344,81.49371337890625,20526.26563711752,5333.763101587136,9.929460595616488,8.581812290854877,0.034788743651700926,3.4788743651700926,0,0,0,0
SVK,Slovakia,2004,57581226217.42144,2667677.0,15951748986.76641,7.548500881834232,7.102097429381734,11784710029.49258,,10.932,75.8691635131836,72.98719787597656,78.89236450195312,76.25779724121094,68.9223861694336,84.7884750366211,76.85548400878906,67.49199676513672,89.86439514160156,75.74385070800781,70.3527603149414,81.13495635986328,71.89408874511719,72.90223693847656,70.88595581054688,61.92890167236328,59.009029388427734,64.84877014160156,68.43115234375,74.53490447998047,62.327392578125,85.3222427368164,85.16278839111328,85.481689453125,79.48287200927734,77.136962890625,81.82878112792969,21584.781897291705,5979.640333805934,9.979743803574003,8.696115700287397,0.05028320795751462,5.028320795751462,0,0,0,0
SVK,Slovakia,2005,61315329710.64604,2655652.0,18733093747.63941,2.709084945883843,6.272820579474554,12485570460.78125,,11.156,76.7406997680664,72.78314971923828,80.89315032958984,76.47467803955078,70.08773803710938,83.90836334228516,76.68255615234375,69.67591857910156,86.43595886230469,76.29607391357422,70.49956512451172,82.09258270263672,73.68718719482422,71.32917785644531,76.04520416259766,66.36160278320312,61.36939239501953,71.35380554199219,69.66572570800781,68.12994384765625,71.20149993896484,85.03422546386719,84.48816680908203,85.58028411865234,80.04148864746094,76.93255615234375,83.15042114257812,23088.616170584868,7054.046896068991,10.047094968572681,8.861356758926577,0.06735116499867821,6.7351164998678215,0,0,0,0
SVK,Slovakia,2006,66788144152.88506,2651834.0,19689715048.12133,4.483331204496106,8.05836126241016,13482914926.70273,,11.38,77.46390533447266,73.72509765625,81.3869857788086,76.57101440429688,71.60740661621094,82.34884643554688,75.79145812988281,71.91960144042969,81.18280792236328,77.24072265625,71.29520416259766,83.18624114990234,74.14664459228516,72.0065689086914,76.28670501708984,67.15573120117188,62.87925338745117,71.43221282958984,69.62364959716797,67.8958511352539,71.35145568847656,85.66051483154297,85.24458312988281,86.07644653320312,81.61115264892578,77.56133270263672,85.66096496582031,25185.64289954992,7424.942529630938,10.134029384935534,8.912600223523901,0.08693441636285293,8.693441636285293,0,0,0,0
SVK,Slovakia,2007,74013706023.71428,2649679.0,21572662039.85748,2.756723716381397,5.841743722788541,13509427846.73711,,11.604,78.84304809570312,75.15496826171875,82.71406555175781,77.42445373535156,72.43301391601562,83.24047088623047,77.390380859375,73.49552154541016,82.82672119140625,77.45370483398438,71.37051391601562,83.5368881225586,76.45579528808594,74.54519653320312,78.36639404296875,70.23747253417969,66.17121887207031,74.30372619628906,71.3660659790039,70.39556884765625,72.33655548095703,87.76384735107422,87.06878662109375,88.45890808105469,82.5483169555664,78.48664855957031,86.60997009277344,27933.083978743947,8141.613395380149,10.237567070986945,9.004743645177065,0.10353768605141056,10.353768605141056,0,0,0,0
SVK,Slovakia,2008,77983340266.58331,2682509.0,22705953452.88042,4.598179763250279,4.602686328417239,14357036890.9914,,11.828,76.87246704101562,71.76248168945312,82.23783874511719,75.5743637084961,71.40763092041016,80.43519592285156,77.04383850097656,74.59557342529297,80.47078704833984,74.31473541259766,68.21968078613281,80.40977478027344,71.37368774414062,64.35035705566406,78.39702606201172,70.9615249633789,68.88806915283203,73.03498077392578,71.11437225341797,68.81287384033203,73.41587829589844,72.045166015625,55.350128173828125,88.74019622802734,83.57667541503906,79.52947998046875,87.62388610839844,29071.04515458599,8464.446327255722,10.27749794593676,9.043629885134019,0.03993087494981573,3.993087494981573,1,0,0,0
SVK,Slovakia,2009,73690093871.6194,2670723.0,15845312998.83578,1.615104640582376,1.702521411700202,15216883862.42929,,12.052,76.97843170166016,71.27653503417969,82.96662139892578,75.86864471435547,70.830078125,81.7508544921875,74.69151306152344,69.64793395996094,81.76370239257812,76.87694549560547,72.01220703125,81.7416763305664,71.28977966308594,63.820152282714844,78.75941467285156,70.90280151367188,68.59642791748047,73.20916748046875,71.26094818115234,68.42109680175781,74.10079956054688,71.70561218261719,54.44294357299805,88.9682846069336,83.69730377197266,79.17939758300781,88.21521759033203,27591.814602869486,5932.967589239236,10.225274435359161,8.688279803449054,-0.05222351057759944,-5.222351057759944,1,0,0,0
SVK,Slovakia,2010,78694079820.76881,2681599.0,19824943895.11635,0.9570181329751429,2.322228933705447,15539409274.11796,,12.276,77.17557525634766,71.31539154052734,83.3302001953125,75.96870422363281,70.773193359375,82.034912109375,74.78221130371094,69.9237289428711,81.59693145751953,76.98490905761719,71.62265014648438,82.34717559814453,71.13851928710938,62.64548110961914,79.6315689086914,70.81002044677734,66.30738067626953,75.31266021728516,71.60431671142578,67.96907806396484,75.23956298828125,71.00123596191406,53.66001510620117,88.34246063232422,84.33285522460938,80.52750396728516,88.13819885253906,29345.9535973756,7392.956178428,10.286909948541314,8.90828295809844,0.061635513182153545,6.1635513182153545,0,1,0,0
SVK,Slovakia,2011,80710556384.83841,2684605.0,21360984797.04531,3.9192859914629,5.44765747649664,15173884690.35312,,12.5,77.38340759277344,71.4453353881836,83.62034606933594,75.81399536132812,70.64665985107422,81.848876953125,73.83851623535156,69.59490966796875,79.79460144042969,77.50546264648438,71.69841766357422,83.3125,71.5953140258789,63.24161148071289,79.94902801513672,70.9734878540039,66.65331268310547,75.29364776611328,71.43869018554688,67.36320495605469,75.51417541503906,72.37379455566406,55.70832824707031,89.03925323486328,84.62809753417969,80.44771575927734,88.80847930908203,30064.22039176654,7956.844599874213,10.311091052379654,8.981787793197405,0.02418110383833927,2.418110383833927,0,1,0,0
SVK,Slovakia,2012,81977043067.52374,2707969.0,17660325104.82426,3.606102635228899,1.875510690356368,14869176946.17499,,12.38,77.40526580810547,71.67999267578125,83.4194564819336,75.21327209472656,71.2891845703125,79.79806518554688,74.31581115722656,70.8903579711914,79.12831115722656,75.98139953613281,71.68800354003906,80.27478790283203,72.21119689941406,63.66147232055664,80.76092529296875,71.92240905761719,66.6278305053711,77.21699523925781,72.47265625,68.72481536865234,76.2204818725586,72.23853302001953,55.63178253173828,88.84528350830078,84.6333999633789,80.08930969238281,89.177490234375,30272.519023490942,6521.612730730766,10.317995617036646,8.782876975673474,0.006904564656991852,0.6904564656991852,0,1,0,0
SVK,Slovakia,2013,82553606913.11508,2715149.0,18296017462.55964,1.400473689630253,1.01266878582834,15089738123.21523,,12.44,77.33377838134766,71.86593627929688,83.07879638671875,75.79088592529297,73.13032531738281,78.90172576904297,76.1279067993164,74.00847625732422,79.11089324951172,75.50263977050781,72.25216674804688,78.75310516357422,71.50365447998047,62.46007537841797,80.54724884033203,72.86933898925781,68.54006958007812,77.19860076904297,72.424560546875,68.35018920898438,76.4989242553711,69.21707916259766,50.48997497558594,87.9441909790039,84.59510040283203,80.00740051269531,89.18279266357422,30404.816425586618,6738.494816512699,10.322356309896998,8.815591857974326,0.004360692860352344,0.4360692860352344,0,0,0,0
SVK,Slovakia,2014,84789118561.78893,2743071.0,19367917020.04914,-0.07616532954198706,-0.3568030474318457,15660042172.66405,,12.44,78.37999725341797,71.42890167236328,85.68492889404297,78.80697631835938,72.52411651611328,86.15805053710938,78.511474609375,72.72716522216797,86.66555786132812,79.05955505371094,72.32107543945312,85.79802703857422,73.2528305053711,62.551292419433594,83.95436096191406,73.8751449584961,68.83780670166016,78.91249084472656,75.82403564453125,68.56541442871094,83.0826644897461,70.0593032836914,50.25068664550781,89.867919921875,83.1112060546875,79.2113037109375,87.01111602783203,30910.289439022512,7060.669235338473,10.338844399010581,8.862295118535618,0.016488089113583015,1.6488089113583015,0,0,0,0
SVK,Slovakia,2015,89178548717.33238,2738069.0,22988203950.25702,-0.3252197774276733,1.704871225402915,16490554732.78671,,12.64,78.64218139648438,71.84550476074219,85.78337097167969,77.85193634033203,72.85785675048828,83.69110107421875,77.67266845703125,72.5205078125,84.92361450195312,78.0052719116211,73.19520568847656,82.81533813476562,73.86376190185547,63.894161224365234,83.8333511352539,72.95631408691406,68.24545288085938,77.66717529296875,77.08340454101562,71.32430267333984,82.84251403808594,71.55154418945312,52.112728118896484,90.99036407470703,84.1536636352539,78.78450012207031,89.52283477783203,32569.86902716198,8395.772330886117,10.391142876989917,9.035483564194369,0.05229847797933651,5.229847797933651,0,0,0,0
SVK,Slovakia,2016,90915584911.69734,2756837.0,22303087809.37241,-0.520010196278266,5.27770700739813,16808597712.39726,,12.71,78.84090423583984,72.09671020507812,85.92379760742188,78.9806137084961,74.69795227050781,83.98048400878906,79.0629653930664,74.645263671875,85.2579345703125,78.91006469726562,74.7506332397461,83.06950378417969,73.42259216308594,62.85859298706055,83.98661804199219,73.51170349121094,68.63529205322266,78.38811492919922,77.03191375732422,70.56499481201172,83.49882507324219,69.72421264648438,49.37550735473633,90.07291412353516,84.12956237792969,78.73360443115234,89.5255126953125,32978.222837149,8090.100288617865,10.403602708583726,8.998396406591011,0.012459831593808701,1.2459831593808701,0,0,0,0
SVK,Slovakia,2017,93529165482.8938,2751313.0,21865162143.76555,1.311945882232281,4.399864246211012,16986106460.74257,,12.77,80.44452667236328,74.71249389648438,86.46207427978516,80.60533142089844,77.48246002197266,84.24646759033203,80.15042114257812,76.00823211669922,85.94102478027344,80.99549102783203,78.95665740966797,83.03431701660156,76.813232421875,68.32780456542969,85.29865264892578,75.2023696899414,70.46417999267578,79.94055938720703,78.3539047241211,73.0026626586914,83.70513153076172,76.8834228515625,61.51655578613281,92.25029754638672,83.92649841308594,78.32723999023438,89.52574920654297,33994.374861345765,7947.173638101353,10.433950344656186,8.980571627217193,0.030347636072459494,3.0347636072459494,0,0,0,0
SVK,Slovakia,2018,97328432250.48686,2742867.0,23094293548.57099,2.514037128838118,2.112695315839824,17069855822.26562,,12.87,80.36479187011719,74.69775390625,86.31149291992188,80.45020294189453,77.20082092285156,84.2333984375,80.3860855102539,76.55067443847656,85.7293701171875,80.5052719116211,77.85095977783203,83.15959167480469,76.61597442626953,68.35038757324219,84.88154602050781,74.96976470947266,71.7585678100586,78.18096923828125,80.62965393066406,72.1006851196289,89.15862274169922,74.24847412109375,61.1919059753418,87.30504608154297,84.03418731689453,78.54204559326172,89.52632904052734,35484.19673665798,8419.764264388683,10.476842714001672,9.038337109740965,0.0428923693454859,4.28923693454859,0,0,0,0
SVK,Slovakia,2019,99543529164.30855,2735233.0,23797369057.69454,2.664561334254313,2.153945486317367,17843623455.11015,,12.91,80.78033447265625,75.28870391845703,86.54048919677734,80.92545318603516,77.9241714477539,84.41471862792969,80.81396484375,77.05622863769531,86.03096008300781,81.02134704589844,78.7921142578125,83.25057983398438,77.10968780517578,69.1629638671875,85.05638885498047,75.13282775878906,71.75255584716797,78.51309967041016,81.265380859375,72.79417419433594,89.73657989501953,74.93085479736328,62.94220733642578,86.91950988769531,84.31600189208984,78.77897644042969,89.85303497314453,36393.071143960515,8700.30781936842,10.502133682317467,9.071113685553364,0.02529096831579558,2.529096831579558,0,0,0,0
SVK,Slovakia,2020,96969818857.11478,2705756.0,19785738605.65877,1.936941266942229,-1.05975666677956,17735560228.10195,,13.006243,80.11993408203125,74.20295715332031,86.32437133789062,79.39285278320312,76.45132446289062,82.80924224853516,78.86827850341797,73.7304916381836,85.98434448242188,79.84449005126953,79.1721420288086,80.51683807373047,76.60726165771484,67.39299011230469,85.821533203125,73.92412567138672,69.7769546508789,78.0712890625,77.69013977050781,69.59381866455078,85.78646850585938,78.20750427246094,62.808170318603516,93.6068344116211,84.30915832519531,78.76458740234375,89.85372161865234,35838.34568124945,7312.462249241532,10.486773707576251,8.897335329029902,-0.015359974741215865,-1.5359974741215865,0,0,1,0
SVK,Slovakia,2021,102454294896.6458,2757031.0,23518897733.26145,3.14960629921268,2.256778672119631,18478663143.67539,,13.103204,80.31269073486328,74.86865997314453,86.01901245117188,79.8662338256836,77.540283203125,82.56417083740234,79.4243392944336,74.71733093261719,85.92362213134766,80.24717712402344,80.36322784423828,80.13113403320312,76.55482482910156,67.94512939453125,85.16453552246094,73.08679962158203,70.43159484863281,75.74198913574219,77.53791809082031,69.08430480957031,85.99153137207031,79.03976440429688,64.31945037841797,93.76007843017578,84.48625946044922,79.12054443359375,89.85197448730469,37161.09644637503,8530.516244924867,10.523017698584379,9.051405159747583,0.03624399100812781,3.6243991008127807,0,0,1,0
